txId,class
336714563,1
346225848,2
131186096,2
333312190,2
331553724,0
186740149,0
331576843,0
331518640,0
331513885,0
331563327,0
298245224,0
331641688,0
331577743,0
331566900,0
331552525,0
331552531,0
363354028,2
363345043,2
336500376,2
336733545,0
331563343,0
331515724,0
337568943,0
337568318,0
331518221,0
331526474,0
331501576,1
241550472,0
336465447,2
336465446,2
331572532,0
336437894,0
254881523,0
331508599,0
331515151,2
331538647,0
331547120,0
331570663,0
336425117,0
343802449,0
331566230,2
331598018,0
331553494,0
331553495,0
331497974,0
331567208,2
336432712,0
337716050,2
331563856,2
336529330,2
331499756,0
55551031,2
153277142,0
331638729,0
331547927,0
331501980,2
331558868,2
331529916,2
338495965,0
331566890,0
331531111,0
337152369,0
336434285,0
331499533,0
336708322,0
120666525,0
331496166,0
336460415,0
336797309,2
116052739,0
331553433,0
335001564,2
331556190,0
331556191,0
331492705,0
331529628,2
331624156,0
216302053,0
331511179,0
331536106,0
331633129,0
331556362,2
331498782,0
297156085,0
331552775,0
331502146,0
331575510,2
331521543,2
331526702,2
331500271,1
331568374,1
331641674,0
331575009,0
331508621,0
280094724,2
331546536,2
363346459,0
275906254,0
331521541,2
331556326,2
297170923,0
331576827,0
331552405,2
331575507,0
336422899,0
379057277,0
331565761,0
331499472,2
331566653,0
331566081,2
333633535,2
331536729,2
312749918,2
346650832,0
347134531,0
108921834,0
331567170,0
331556341,2
379043381,0
336423814,2
331509680,0
331541740,0
331552020,0
331512084,0
57663295,0
310316979,2
336482616,2
331505938,0
336465448,2
331517947,0
331499518,0
331538682,0
331601046,0
331541737,0
331547482,0
299909884,0
331500888,2
331564358,0
331542040,2
331561831,0
218591305,0
113574914,0
354646888,2
331600409,0
331514376,0
331575542,0
331575541,0
331564675,0
331579783,0
331545723,0
331520462,0
363322297,0
331575869,0
336433018,0
337152955,0
334646333,0
331592944,0
289474559,0
301531901,2
363436644,2
64387324,0
331567259,0
336478677,0
336465897,0
312211919,0
346236185,0
379363737,0
339478750,0
331509185,0
331518596,2
331538261,0
331500875,2
331500026,0
331500031,0
331605557,0
107369003,2
275365371,0
331551504,0
331497176,0
300527591,0
331519862,0
331564650,2
336432166,0
336432161,0
331556354,2
336448485,0
331492054,0
331556214,2
363345048,2
372867876,2
332014535,0
331527944,0
210176907,0
295343709,0
342245257,2
336428279,2
331530322,0
331530412,0
331532724,0
336441552,0
331551531,0
300822308,2
331556908,2
337189761,2
331556970,0
337077166,0
363323202,0
331528622,2
331551486,0
331551557,0
271605044,0
331514894,0
331551793,0
331966682,2
331522441,0
332563582,2
341619056,0
331500912,2
331555659,2
331540376,2
331502364,2
331567211,2
331529426,0
331555903,2
331541644,0
369161203,0
280694966,0
354285626,0
331556910,0
336433312,2
331508196,2
331558950,0
331501368,2
331529885,2
331557401,2
336437290,0
331551662,0
363437074,0
331500919,2
331527580,0
331566830,2
334994153,0
331556338,2
338496017,2
331491092,2
331510642,0
224292428,2
379037414,0
331604536,0
336477977,0
337258357,0
337535846,0
37554850,0
331562721,0
331562724,0
331553336,0
331553340,0
331567567,0
308466566,0
336425985,0
336470568,0
331554207,2
249259645,0
331538448,0
331563887,0
331563315,0
114716052,0
363438704,0
331516757,0
331529333,0
331534768,0
335886632,0
116052649,0
331573552,0
331556360,2
336428578,2
331783904,2
331564670,0
144703093,0
331547202,0
341173231,2
331553499,0
331559361,0
331503480,0
331529975,0
336766514,2
331534181,0
338153766,0
331522595,0
331522591,0
331522593,0
331527259,0
331492039,0
336442459,0
331561567,0
346241801,0
331646000,0
331552749,0
331576824,0
331576828,0
331500929,2
331498712,2
331608025,0
335507389,0
336720556,2
331503461,0
331547476,0
331547477,0
331500917,2
331527576,0
326646276,0
331563793,0
336431440,2
363348358,0
184120234,0
331553601,0
331491881,0
331527596,0
146049302,0
336472340,0
194305634,0
331520422,0
379049035,2
331538671,2
192081021,0
200435650,0
372616755,0
331538305,0
331579644,0
160451706,0
331514519,0
331547943,0
331527103,0
331545943,2
331498709,2
331563882,0
336432713,0
331527625,0
331546707,2
332690010,2
331514575,0
336736388,2
331514491,0
331596580,0
175847723,0
331495863,0
331556227,2
336721787,2
331572258,0
331572263,0
331559320,0
331499855,0
331542030,2
331564320,0
257848206,2
331563950,0
186748397,0
331596648,0
331529247,0
344937138,0
271605079,0
363437193,2
331564254,2
331566428,2
331510050,0
363378470,2
336276606,2
341160139,2
331519049,0
331541570,0
331541579,0
331564747,0
331647760,2
331602916,0
331502525,2
331503649,0
360350415,0
331492744,0
282602223,0
336447916,2
331551488,0
339673096,0
331501192,0
337202096,2
331538242,0
331595172,0
260064557,2
331526483,2
331522424,0
331512599,0
331512601,0
331522470,0
300842793,2
331513660,0
55622629,2
331556018,2
225702300,0
331624292,0
101222324,0
331565831,2
331527885,2
336478925,2
331562755,0
331552638,2
331512065,2
331562093,0
331562091,0
331502515,0
337236573,0
336435644,2
336002448,2
331506091,0
331499800,0
206393857,2
335957263,0
336480685,0
331596789,0
331517618,0
331531118,0
331516487,2
331508689,0
282560487,0
331492123,2
331541623,0
336711614,0
331553441,0
331553444,0
331822742,0
336368240,0
363359912,2
367998833,0
363342180,2
337172319,2
331533128,0
119045646,0
331527966,0
332935628,0
363437317,2
337260046,2
336436422,0
280396653,0
211667307,0
335858227,0
276169523,0
331512045,2
331545948,2
73928842,0
331500892,2
341902123,2
331500881,2
234374441,0
337224046,2
336468987,2
285682392,0
336436758,0
331536004,2
331513042,0
363374390,0
336730082,0
331628608,0
32402639,2
331503654,0
331533176,0
331542165,0
331500033,0
331518576,0
157815813,0
331559566,0
331515120,0
331629320,0
331629323,0
363322970,0
331605148,0
331565141,2
336423824,2
300521232,0
331553867,0
331534758,0
331538651,0
331547524,0
331622179,0
379032204,0
331526446,0
331555665,0
331514708,0
331566540,0
336730339,0
314740062,0
337084502,2
331516756,0
363347010,0
257238902,2
331523783,0
331491551,0
39811488,0
331566926,0
363458366,0
336436332,0
331560458,2
331552904,0
353231206,0
332690011,2
331539578,0
336470572,2
336426012,2
331551786,0
331551789,0
332086911,0
346651480,2
331532042,0
331500864,2
331506765,0
331570730,0
336429833,0
331531105,2
76598355,0
331505414,0
331519636,0
331496023,0
336436020,0
331566587,2
331541743,0
331566837,2
331575663,0
337076653,0
337561548,0
336921613,0
331529681,2
331500174,0
331512006,2
331528048,2
363438221,2
331536143,2
331497120,0
331497122,0
363352755,2
332640943,0
336710387,2
331557390,0
201820155,0
331582626,2
336428583,2
331530568,0
331551475,0
330614406,2
336765332,2
336007646,2
335037781,0
114078104,0
331499186,0
331551978,0
331575881,0
331499177,0
331528625,0
342388349,0
343136699,0
53535414,2
331553347,0
194408021,0
331547082,0
331596345,0
281033169,0
372867626,2
331555997,2
331511943,0
331511947,0
347293926,0
336426432,0
331505206,2
331500024,0
331611771,0
336429840,0
71567651,0
331601726,0
338863185,2
363435226,2
331553330,0
331553332,0
55053635,2
331556170,2
332330444,0
343808654,0
331566749,0
331576832,0
336465437,2
336500323,2
331511094,0
331512046,2
331522509,0
331518550,0
331577177,0
288954388,0
143024389,2
363435422,2
331516093,0
333504039,2
331540078,0
333410921,0
331532966,0
338629802,2
331534551,0
331499712,0
331559280,0
331562217,0
337200900,0
331553459,0
331563742,0
331638417,0
331601048,0
331505232,0
299909905,0
336426428,0
331560054,0
331514526,0
331503169,2
48994172,0
341365820,0
331562786,0
331573004,0
331557620,0
331518796,2
15460708,0
336448182,2
331532728,0
331532737,0
245097126,2
331546570,0
336717801,0
336424030,0
331529734,0
331602781,0
379370708,0
331563999,2
331563995,2
335730570,0
336452332,0
331498941,2
331632968,0
335740670,0
331558544,0
317780875,0
121945909,0
331564331,0
331538438,0
186743064,0
331541653,0
117754762,2
96744500,0
333211251,2
336482072,2
331501108,2
331551548,0
34220203,0
331518595,0
331527126,0
331566930,0
331495991,0
331495994,0
295370288,2
331519856,2
331539162,2
331499690,0
331557706,2
239022512,0
331509519,0
331491856,2
331552663,0
331539565,0
331557623,0
331573732,0
331551431,0
336919687,0
336507624,0
331601731,0
331565826,2
356276316,0
331522821,0
363326248,2
337088057,0
331506684,0
331522793,0
331567568,0
331559358,0
332107240,0
379349947,0
336482159,0
331502545,0
331567226,0
336434567,0
124722720,0
336448183,2
336448181,2
235299159,0
331561857,0
331624943,2
336427475,1
331572408,0
332918814,0
336427802,1
331601727,0
331515900,0
331498722,0
331529203,2
6502988,0
363340284,1
321604356,0
174110102,0
331504488,0
331534002,0
331611377,0
315359480,0
331542507,2
331503882,0
331512041,2
331505411,0
314046178,1
194305890,1
331541751,2
331562138,2
331536567,2
212802092,0
363435432,2
336741225,0
331568400,0
331504177,0
331993789,0
256690857,0
331517650,0
220569736,0
265200259,0
336712666,0
288954390,0
331963208,0
363364303,0
331511539,0
331553476,0
331554135,0
346234334,0
331553861,0
331601171,0
331601274,0
331559067,0
331536013,2
336448180,2
335999430,2
331538396,0
331600940,0
331499174,0
336467513,0
331570763,0
331532977,0
279380635,0
331564768,0
336425718,1
336434182,0
331547505,0
112385906,0
331558570,2
331563442,0
331554411,2
331551421,2
331547196,0
348774340,0
331530379,0
336501095,0
336465521,2
331500570,0
331501174,2
353991346,0
356440112,0
336529377,0
331521535,2
331567215,0
331519096,0
331500792,2
246212567,2
331564777,0
331611151,0
337567436,0
331641314,2
331499862,0
331575613,0
225739576,2
331575569,0
336508208,0
331501744,0
331551494,0
331556265,0
331542251,0
331564362,0
193928446,0
123084711,0
331575506,0
339607564,0
310365596,2
331500119,2
331979882,2
331563897,0
331586206,0
331504190,2
331530380,0
331547801,0
331567260,0
336456325,0
335998947,2
142014350,0
331547076,0
331575733,2
331568355,2
171672220,0
331580189,2
347312152,2
331538410,0
331502543,0
114267175,0
331557518,0
336721791,2
331573579,0
331497185,0
82005403,2
331516686,0
331556168,2
331579483,2
338615827,0
331565821,2
331513021,0
331582400,0
336434173,0
123344729,0
331532069,2
331529230,2
168198136,0
121207913,0
331505425,0
331530595,0
336003076,0
331546547,0
336786155,0
363374391,0
289826835,0
331566574,0
336471611,2
331567242,0
331544464,0
107297773,0
162661922,0
331538642,0
331536652,0
310430311,0
361812194,0
336476602,0
336462362,0
332871700,2
331541642,0
331527846,0
331572662,0
331516099,0
331539574,0
332935825,0
331512271,0
121798887,0
331553733,0
331556311,0
175764600,2
331532123,0
74876198,0
331519921,2
379278967,0
331530854,2
331556382,2
331519810,0
329600460,0
363327156,2
331522503,0
269446373,0
331557512,0
332833397,2
336471750,2
336001537,0
331492693,0
331506678,0
331529364,1
331613168,1
337185183,2
336500744,0
331538659,0
331500871,2
256690860,0
331533459,0
66998668,0
331563419,0
331638325,0
363326759,0
337073772,0
331509550,0
331600943,0
337492720,0
336922272,0
314990339,2
224312733,2
331551668,0
336447433,0
331575572,0
338644233,0
331499811,0
331564236,0
331545958,2
331546998,2
252398649,0
331497109,0
331497111,0
331514596,0
331562781,0
331521882,0
331529954,0
299909903,0
331500922,0
346230667,0
212338066,0
331499546,0
331527869,0
331552761,0
331570710,0
379028756,0
331575755,0
336423816,0
331492045,2
227271146,2
331527797,0
263342942,0
331563811,1
363325455,0
337567173,0
336424223,0
331615758,0
331491926,2
331500942,0
363436759,2
331491580,2
331551644,0
346243389,0
363332202,0
331545074,0
331511949,0
337082896,2
336433309,0
336433313,0
331566642,2
338432304,2
331529218,0
331598938,2
331522487,0
63013683,0
285682544,0
331497131,0
331573505,0
331556189,2
144116949,0
349046280,2
331541640,0
337197080,0
331503872,0
331532550,0
331563814,0
331547963,0
331564379,2
117751894,0
336721776,0
331527781,0
363341731,1
331584366,0
331526499,2
331514649,0
54669757,0
331500161,0
117753574,0
137364141,0
331553438,0
276434187,0
338204822,2
331572255,0
331508385,0
331508683,0
337567171,0
331617195,2
331564626,1
346254209,2
331491988,0
326763335,0
336471613,0
331500376,2
77116849,0
336434179,0
124699189,0
331499549,0
171262522,0
331511047,0
346237122,2
331941174,2
331572826,0
331565742,2
331553858,0
331544458,0
337128940,0
336425119,2
331561525,2
336434175,0
379283854,1
331551711,0
331503522,2
331570665,0
331513657,0
331511354,0
331497087,0
331545964,0
91713134,0
331552735,0
331557883,2
205475977,2
331638329,0
331598950,0
331496153,0
331511918,0
337212395,0
331535768,0
331535770,0
331492084,0
331512622,2
331538745,0
338637520,2
334967653,0
379353241,0
379293517,2
331499197,2
230266918,0
336447926,2
336448027,2
336429216,1
346225850,0
331589802,0
267746620,0
98060102,0
342542129,0
331499771,0
363323200,0
331553456,0
331522625,0
331536023,2
331529336,0
117889013,0
331596693,0
256090545,0
331499744,0
207429856,0
143027835,2
331499822,0
331510989,0
331544160,0
331556399,0
336428774,1
331544479,0
331514536,0
270410572,0
363383922,2
331600945,0
336767217,0
331533629,0
336426011,2
331575656,2
331497408,0
331542127,2
289143753,0
331553401,0
301191713,0
331566887,0
331554139,0
331563893,2
331566087,2
331547175,0
331567640,0
336450985,0
331542505,0
336765709,2
331540358,0
336703213,2
331543145,0
331551533,0
331517036,0
300417374,0
336007391,0
332563386,0
336423212,0
331529819,2
305442782,2
331522569,0
331522572,0
331526110,0
331529196,0
331557014,0
337067782,0
254672149,0
331561502,2
331540801,2
336436976,0
331564743,0
218672869,2
331522802,0
331566834,0
331508303,0
331599167,0
338208962,0
331536581,2
331498718,0
331529343,1
331568598,0
331519899,2
331522466,0
260955797,0
331567081,0
331544131,0
331564804,0
331553402,0
331556153,2
205617174,0
331558530,0
379037199,0
286598429,0
331492058,0
284833913,2
331514221,0
331539560,0
379037237,0
331566568,0
331568380,1
331506953,0
108322079,0
331553882,0
331496600,0
331544154,0
338145609,2
331534502,0
331612514,0
207941347,0
340754129,0
331496140,0
331564391,0
331497149,2
331565720,0
319228452,2
331556345,2
363342176,2
331484355,2
331532082,0
331499765,0
331554111,0
336794503,2
331567253,0
363387168,0
332420570,0
320884221,0
265212083,2
335730662,2
193743826,0
331553871,0
331553874,0
331522582,0
331501165,2
331596258,0
363339230,0
363342191,2
337185187,2
150322423,2
145967680,0
276295000,0
331539586,0
331566933,0
331542154,0
331518848,2
331533091,0
331567277,0
336438004,0
331575815,0
331541601,0
337065863,0
245977833,2
246764532,0
331601737,0
363359710,2
334405643,0
101506523,0
331491775,2
331530580,0
331514643,0
338614818,2
331532126,0
331564250,2
331564247,2
208335571,2
253803683,0
337082624,2
331521927,2
345682156,0
331556241,2
232993384,2
276622982,0
331555454,0
336500795,0
331552680,0
331499709,0
331518414,0
331538456,0
211746687,0
336731386,0
336448023,2
331617962,0
2349601,0
332327671,0
331501249,0
331508344,0
331522589,0
298203970,0
331551383,0
229483585,0
331500901,2
363325258,0
331522507,0
331598004,0
331517019,0
331542167,0
299933949,0
331566759,0
121695048,2
331514266,0
344681814,0
331592950,0
331558919,2
331506959,0
331512604,0
331547217,0
331547378,0
331596160,0
331596254,0
301560937,2
337399427,0
331556368,2
331524152,2
331547550,2
363403868,0
331542133,0
331509190,0
331539830,0
330162479,0
363332517,0
336046251,2
332328678,2
331552755,0
331538447,0
331517097,0
331508664,0
331576849,0
336483170,2
342539512,0
336434568,0
337535835,0
331522585,0
331564328,0
331501935,0
168642154,0
336470943,2
331510602,0
331514312,0
331517094,0
336473560,2
331562669,0
83049882,0
198827534,0
337104985,0
70218227,0
69446134,0
331615452,0
331596696,0
363348360,2
336428770,2
178312197,0
331615329,0
331555674,2
345468550,2
336500771,0
331532405,0
331567240,0
331546717,0
331574576,0
339594633,0
227283435,0
331557654,2
233245748,0
336432201,0
331554555,0
331505221,0
331564699,0
331536017,2
331577815,0
337209467,0
331547485,0
331552942,0
331555604,2
331530598,2
331542228,2
331575758,0
331565741,2
331599072,0
363366885,0
331615514,0
331567686,0
331527817,0
266480058,0
336431006,0
282682762,0
331500091,0
335886575,0
337515868,0
343649854,0
331544487,0
332329712,2
331536065,2
331538700,0
82848520,2
331547489,0
208501273,2
331509374,0
331511591,0
331545967,0
331496386,2
336471114,2
336434178,0
117146402,0
331533948,0
211294968,2
331511537,0
221758141,0
319170878,2
331498740,0
331555671,2
331554148,2
379046507,0
379046510,0
331511951,0
204427826,0
183967840,0
283487934,0
123344914,2
331514897,0
301845198,0
205588568,0
379280270,0
336424042,0
331631269,0
336501060,2
338644234,2
26927365,0
338664890,0
225131043,0
182035170,0
336709717,0
331510080,0
331532224,0
334739774,2
331499760,0
331506788,0
363339224,0
331508335,0
335886431,0
336450698,0
336427477,2
369161202,2
331526041,0
331596734,0
280976010,2
331553598,0
61404811,2
331599170,0
333859931,0
224306006,0
117146864,0
331512614,0
153252504,0
331515545,0
331498725,2
130320534,0
331568516,0
331554149,0
331556388,1
337028126,1
363386960,0
331638408,2
331638406,0
354284259,0
331527065,0
331497027,0
331512033,2
336465940,0
336423448,0
331558850,0
117324866,2
331491264,0
331527612,0
119067600,0
331537917,0
331552813,0
331553398,0
331563831,1
174375354,0
331545711,0
331585070,0
331585086,0
331515080,0
331503518,0
379036569,0
306448067,0
353275021,0
363366882,0
340988055,0
331564200,0
331575779,2
336716965,2
331491588,2
319827565,2
331507389,2
214981614,0
331517099,0
331500756,2
336483192,2
370643056,1
331496987,0
275684406,0
331547080,0
332509308,0
336423213,0
357754101,2
331572615,0
317376486,2
259788457,0
331599143,0
331616511,0
331563817,0
331509498,0
331508436,0
331509966,0
344937137,0
331532109,0
331532110,0
336435946,0
337088060,0
336725224,0
331526530,0
331562744,0
334396201,0
84335363,0
331530594,0
253217969,0
331575628,0
331575629,0
331564233,0
358187808,0
331512220,0
331595166,0
309214396,0
198827542,0
363331464,0
331496373,2
331557840,0
331529905,2
331559310,0
331506920,0
333197825,2
331554362,0
256782407,0
331512362,2
65469008,2
333207578,2
331556162,2
336431457,0
334972549,0
298359207,0
336003444,2
331515073,0
331503681,0
331575586,0
327307399,0
62835843,0
338112536,0
331540791,2
141371446,0
334612261,0
251526817,0
331514581,0
331565753,2
372867883,2
331531347,0
336482923,2
344313519,1
152167920,0
363405749,2
331556203,2
336726578,2
337834195,0
331562471,0
336432758,2
331569972,0
337075558,1
331522014,0
331609851,2
331547102,0
285608017,0
124643548,0
331538359,0
354023918,0
335954897,0
338570695,0
331559179,0
331555680,2
331563508,0
335528223,0
379054548,0
331554123,0
331544823,0
331567224,0
331496376,2
331499459,2
332329138,0
331500519,1
379280204,0
339150648,0
331556254,0
339608137,2
336919691,2
331559324,0
331505608,0
206550981,0
331514734,0
331529813,0
331539562,0
336424224,0
337073990,2
336478459,0
331584698,0
201047098,0
94100677,0
331556016,2
88250674,1
316190903,0
331495436,2
334086992,0
331547933,0
336424024,0
331526401,0
331538687,0
357132856,0
336434185,0
331542120,2
331577592,0
331499544,0
301528300,0
336432746,2
336474993,2
331527261,0
336437892,0
331507371,2
336765298,2
363331026,0
331540852,0
337396583,0
336522668,0
331768220,0
331538655,0
334021178,2
211957433,2
331629318,0
363395120,0
331534750,0
336447923,2
331556677,0
336478500,2
347311108,0
331499321,2
331500578,0
331500731,0
331512264,2
331556260,0
331484403,2
301021979,2
363378175,0
256690854,0
118155060,0
115160928,0
331562715,0
331565733,2
331530847,0
331513037,0
334013717,0
274429702,2
304929733,0
331519062,0
331604714,0
331527821,0
331513027,0
336495103,0
336432204,0
331501219,2
311985347,0
363334150,0
331590071,0
266911257,2
336721792,2
331556247,2
331542877,0
331575882,0
199748793,0
127641553,0
331496000,0
331605374,0
331516624,0
331958172,2
338101570,2
331508174,0
363312639,0
285191746,2
337075555,2
331498714,2
336448034,2
331484308,0
337088059,0
331495519,2
336764229,0
331534251,0
331521982,0
363343687,0
205644721,0
331556858,0
331500780,2
325904141,0
288742809,0
363368105,0
331504184,2
331563983,2
314564234,0
331519090,2
336424735,1
331508331,0
332327674,0
331530806,0
331525685,0
372867884,2
218328936,0
54100107,0
336754755,0
293602296,0
345683237,0
336477673,0
276980081,0
331547499,0
222527716,0
127645584,0
123348866,2
331522497,0
331547179,0
333245930,2
331599879,0
336703803,0
331542145,0
331561287,0
331517085,0
331552672,0
331496974,0
331534005,0
331551803,0
363436832,2
331516857,0
331497062,0
319083925,2
331514373,0
336712246,0
331551464,2
331536550,2
331615874,0
205567268,0
331500020,0
331500802,2
331491272,0
331491273,0
336447917,2
116052742,0
331539535,0
336460769,0
363366888,0
372867875,2
331510104,0
111533825,0
331604228,0
336427485,0
331510573,0
331611764,0
331613166,1
331519587,0
336437274,0
331597651,0
331597648,0
249875797,2
337564920,2
331567358,0
331505217,2
346228231,0
331574518,0
331553514,0
331623517,0
331623513,2
212778646,2
331511318,0
157281351,0
331500219,0
331517818,2
294699333,2
379046067,0
336437136,0
331500882,2
336471131,0
331494847,2
331562106,0
336432191,0
336432197,0
333044270,2
332690012,2
331566993,0
331505869,2
335070350,2
331553097,0
336424237,0
363383920,2
336934452,0
280640342,0
331518608,0
331551961,0
331491995,2
336467516,0
332936265,0
363337440,1
331996539,0
336540578,0
337074222,2
363344679,0
334485656,2
331638730,0
331503568,0
336735084,0
331563067,0
331506100,0
331514667,0
338118095,2
331552730,0
379377294,0
250002434,0
331578923,0
331516780,0
346226931,0
336276608,2
335999266,2
336424905,0
331564238,0
331555911,2
24718825,0
334972193,0
331511049,0
331567903,0
331584706,0
331505880,0
303933894,0
336476594,0
192306870,0
332563581,0
331519024,0
331544476,0
331516811,2
331553605,0
241578495,2
336480726,2
336425401,0
231808861,0
331552390,0
331577786,0
331648014,0
260029963,2
298423220,2
336770198,2
331565756,2
70563073,0
331497091,0
331566591,0
331561008,0
331514635,0
42480992,0
336466100,0
331506276,0
331554719,0
325904139,0
291338524,1
331571544,0
336450980,0
331563366,0
336728568,0
336423812,0
331563802,2
331557730,0
331530416,0
299170286,0
331510696,0
331756645,2
331530413,0
336529686,0
331514495,0
336710813,0
337502983,0
331552907,0
331993953,1
331628839,0
207652866,0
331506946,0
331557628,0
331612533,0
331562783,0
337086035,2
331529976,0
337561700,0
331519804,0
331529262,2
331496121,0
331510978,0
331499659,0
330607212,0
253471494,2
331558061,0
331527919,0
363354564,0
319040497,2
336423818,0
331497994,2
239132136,0
331505429,0
331566929,0
299909889,0
336765328,2
331565283,2
331631827,0
365909339,2
331595157,0
331551693,0
336426649,2
331510647,0
83329737,0
331554571,0
206486407,0
331630969,0
297028074,0
134019421,2
331514484,0
212898368,0
99748851,2
333805532,0
331563783,0
334004740,2
336450950,0
331500928,2
331756830,2
336046249,2
350673068,0
331584617,2
338717682,0
337088604,0
336437273,0
154537042,2
331501650,2
320115451,0
343614008,0
331568386,0
220934116,2
336423852,0
331507478,0
331605152,0
208131205,2
363327796,0
336732365,2
122411981,0
331504142,0
331511173,0
115322253,0
124269495,0
331563191,0
146886241,2
331577360,0
331565569,2
346238109,0
331493436,2
336432167,0
363344683,2
331496145,0
331566613,2
342511059,0
331502098,0
331559355,0
331521939,2
357167388,2
27006819,0
331564197,0
336728417,0
331517157,0
331521086,0
331504076,0
331616238,0
331500183,0
336461651,0
336480973,2
331511350,0
331567706,0
331537599,0
331570701,0
336455414,2
331999261,0
338649836,0
336467762,0
331491842,0
331539695,2
331541689,0
331609189,0
143106203,0
266939276,2
331516794,2
131400510,0
336705279,0
336447920,2
331999304,2
331507422,2
331514313,2
187506877,0
84991308,0
338618479,0
331564674,0
331512552,0
336451589,0
331557131,0
337491319,0
331514400,0
336493130,2
302213683,0
336437277,0
291573751,0
331510037,0
331552005,0
331510558,0
43556426,0
337258374,2
331994771,2
331573248,0
23193262,0
358826090,0
336729500,0
123077560,2
331522531,0
343521585,2
331503684,0
334487868,0
332734902,0
336480550,0
331514463,0
113670045,2
301457002,2
331630198,2
331788102,0
336436769,0
272468107,0
272499575,0
272297085,0
272697442,0
299373730,2
299373723,2
272490760,0
281347729,1
272140806,0
272473034,2
272416182,2
81427364,2
272271687,2
272437202,0
299917160,2
185412059,2
272264921,0
272264927,0
267297477,2
272173633,2
272123931,2
272189215,0
272327215,0
269670691,0
272113645,0
272113641,2
277799429,0
272708812,0
272682313,0
272682315,0
272698490,0
272698487,2
277806712,0
272762433,0
273347250,0
272646168,0
230395690,0
160291387,2
191258324,0
271012731,0
272175832,0
272333424,0
273347715,0
273130131,0
272172052,2
272283552,0
272496296,0
272496302,0
272469063,0
272469087,0
272527034,0
272625550,0
272413283,0
272678986,0
272747528,0
146111917,2
272072570,0
272072216,0
272140340,0
272140736,0
272264475,0
272308587,0
272122790,0
281347754,1
299373701,2
272281390,2
277797691,1
299475654,1
145950209,2
100508508,2
272147816,0
217527045,0
272077068,0
272077070,0
272075100,2
272172164,2
299939295,0
178179204,1
272518789,2
272686579,2
272266539,0
272331397,0
270325365,0
272334788,0
272658931,0
272815971,2
277798813,0
182402999,0
272305130,0
272305135,0
272123653,0
272507609,0
272102234,0
272483707,2
272334257,0
272334255,2
272703931,2
272703555,0
272528917,0
272537773,0
272469277,0
272469538,0
19429347,0
272479474,0
186165995,2
273324111,0
272317658,0
272317661,0
272463575,0
272678917,0
272292592,0
272317954,0
275316709,0
272864285,0
274670812,0
272176560,0
272172137,2
272330957,2
272648523,0
272114117,0
272071710,0
272268530,2
272089252,0
272089250,0
16962699,0
272469437,0
272281133,0
272281966,0
272516894,0
272746870,2
272140769,0
272140779,0
272316676,0
272759243,0
272153346,2
272281909,2
272285898,2
130805791,2
193454403,0
272327402,0
272117541,0
272277401,0
272140834,0
272648528,0
72760186,0
272150080,0
272285124,0
85456897,0
272172102,2
272172177,2
272470008,0
272683001,0
272267165,0
272267162,0
272122785,0
277807108,1
272276884,0
299367115,0
272486611,2
272682560,2
272089255,2
272089328,2
272481335,0
272481338,0
250404454,0
272528789,2
272473799,0
272473535,0
159352457,0
272469534,0
251384480,0
272527724,0
275543745,0
2217996,0
284406509,0
5753628,0
272145118,0
47719758,2
3405203,0
183563478,0
272146063,2
272334324,2
272480963,0
272152906,2
272178928,2
272115163,0
272268309,2
272469199,2
143364820,2
272431615,2
272531783,0
272531781,2
272522017,2
272616340,2
272176618,0
272312273,0
272747659,0
272616123,2
128963782,2
272686736,2
272457461,2
272510102,0
272458453,0
272458783,0
129144193,0
198209479,0
205854860,1
57167035,1
272271011,0
272329734,0
272114110,2
162047999,0
272681597,0
142305198,0
272119610,0
299516411,0
272496346,0
175115146,0
233960358,0
272272835,0
272281402,2
272334215,2
272156965,0
272157655,0
272283144,0
281347711,0
60868547,1
295553950,1
272420914,0
272420919,0
272334719,2
272334717,0
272120047,0
272431603,2
272460338,0
204478599,0
272330951,2
155570922,0
206273146,0
272334245,2
272419389,2
272071744,0
272071747,0
272155552,0
272274742,0
272428605,0
272651292,0
272648534,0
273348061,0
272075093,2
272308053,2
272521478,2
272692641,0
179069340,0
272267174,0
272140833,0
272461148,2
272698498,1
272416165,0
272416167,0
272486764,2
223785133,2
272761710,0
272761713,0
272078304,0
277798757,0
272191556,0
272191562,0
272420918,0
272304997,0
272305006,0
273348544,0
272650860,0
253976086,2
272152012,2
157867839,2
11624274,0
272153370,0
272153367,2
272419268,0
272419265,0
272123609,0
272327189,0
299373050,2
272282340,2
162705607,0
272613882,0
272085420,0
272102984,0
272416155,0
148400494,0
130279367,2
272469239,0
299368669,1
228937777,1
272172199,2
272496392,0
272496407,0
272460092,2
302625996,0
272651317,0
272686582,0
231044088,1
272466361,2
272816694,2
272479460,2
272416478,0
272683051,2
272694174,0
272333983,2
272333982,2
272279423,0
272338984,2
140444881,2
176016321,2
272756890,0
187795217,2
144987259,2
158830674,2
277799413,0
277799421,0
272481046,0
156687957,0
272339782,0
272339786,0
272681713,0
272681714,0
273326797,2
272089707,2
272089705,2
272456813,0
272456820,0
272321001,0
272321004,0
171068710,0
299937330,0
299476127,0
272479495,2
272491070,2
272695017,2
272519686,2
272069868,2
272483700,2
272075104,0
272079444,2
272688720,2
272264543,0
272264535,0
272505726,0
141925670,0
272288560,0
274718412,0
274525212,0
272339529,0
272335340,0
